,Date,User,Tweet
1365,2018-10-04 13:00:15+00:00,ZARA,Reserved table at 9pm. Get ready! https://t.co/JWricG7eob https://t.co/AdFlgD0QjT
1366,2018-10-04 08:26:44+00:00,ZARA,Get ready for the weekend! #zaratrf https://t.co/JWricG7eob https://t.co/6IpgPjWcu5
1367,2018-10-03 17:00:14+00:00,ZARA,From street and statement looks to all time sophistication. It's about showing who you are and wearing them your own way https://t.co/jsnkAi3qcO https://t.co/zir63XJrGR
1368,2018-10-03 13:00:46+00:00,ZARA,"Staples | With the ability to be worn differently and connect with men of all ages, style tribes and aesthetics https://t.co/jsnkAi3qcO https://t.co/ys3V6B7DFS"
1369,2018-10-03 08:24:05+00:00,ZARA,"6 menswear staples that transcend styles, time and trends. The bomber Jacket https://t.co/jsnkAi3qcO https://t.co/mOVo1eixoJ"
1370,2018-09-29 17:00:06+00:00,ZARA,This is #zaranewin | Snakeskin print https://t.co/CSyNQADnsO https://t.co/7iYQmptfma
1371,2018-09-29 08:00:08+00:00,ZARA,This is #zaranewin | Leopard print https://t.co/Rn9XiZPtfh https://t.co/C8JEZ7mTrk
1372,2018-09-28 17:00:16+00:00,ZARA,"New story for man | Sports tech 
https://t.co/sjNExagL0Y https://t.co/VqyIJFBJbD"
1373,2018-09-28 08:00:07+00:00,ZARA,Catch a ride around the city in cool tones of grey and camo https://t.co/sjNExagL0Y https://t.co/eat5uhmlMV
1374,2018-09-27 13:00:59+00:00,ZARA,"Key trends of the season for Kids are checks, red colours and funny accessories as beaded bags https://t.co/es4K3HXLqL https://t.co/OJ7ACtYkOd"
1375,2018-09-27 10:42:28+00:00,ZARA,"Let’s take a walk around Hackney hood, in London | New kids story https://t.co/es4K3HXLqL https://t.co/7AOQ6t6sbF"
1376,2018-09-26 17:00:10+00:00,ZARA,Leopard print claims its place as a trend this season https://t.co/OkpnLNi6HK https://t.co/UAq4Ox3HM5
1377,2018-09-26 13:00:13+00:00,ZARA,Embrace the animal print trend as leopard print by mixing it with a stylish trench coat https://t.co/OkpnLNi6HK https://t.co/uPTPV3QrEY
1378,2018-09-26 08:00:05+00:00,ZARA,Reinterpret the now classic animal pattern with a head to toe look to make a statement https://t.co/OkpnLNi6HK https://t.co/I9k4GStcqo
1379,2018-09-25 17:00:07+00:00,ZARA,This is #zaranewin | Tweed jacket #zaratrf https://t.co/KvVMoPIsRI https://t.co/kk0FChTxBB
1380,2018-09-25 13:00:13+00:00,ZARA,This is #zaranewin | Check coat #zaratrf https://t.co/Z1fJ597ZsU https://t.co/T2clfLo5F1
1381,2018-09-25 08:00:08+00:00,ZARA,This is #zaranewin | SMINT® T-Shirt #zaratrf https://t.co/JQKhok6Ozb https://t.co/gmRymKM526
1382,2018-09-23 17:00:08+00:00,ZARA,Checks works in both formal and casual wear for all styles. Focus on autumnal earth tones for the new season https://t.co/xyn5LGsySv https://t.co/Qe7tknDw4c
1383,2018-09-23 08:00:06+00:00,ZARA,Make an impact with new variations on traditional checks https://t.co/xyn5LGsySv https://t.co/aXvcyM3if0
1384,2018-09-21 17:00:15+00:00,ZARA,Simple seventies looks emerge as a central point of reference this season https://t.co/VXpFZwT7SM https://t.co/3MZzmnWwSj
1385,2018-09-21 13:00:11+00:00,ZARA,A bohemian spirit is felt through this seventies style combined set in yellow tones https://t.co/VXpFZwT7SM https://t.co/lpG7BNMYmk
1386,2018-09-21 08:00:07+00:00,ZARA,Vintage seventies style are a staple theme for workwear suits https://t.co/VXpFZwBwuc https://t.co/wS9d9yIGoY
1387,2018-09-20 20:38:07+00:00,ZARA,Discover our new CORNER shops at our online store https://t.co/nLs3L5q99U https://t.co/rV5K8sFc4G
1388,2018-09-20 18:46:20+00:00,ZARA,"Discover our new CORNER shops at our online store
https://t.co/nLs3L5HKyu https://t.co/hM33ZP04N1"
1389,2018-09-20 16:01:59+00:00,ZARA,Discover our new CORNER shops at our online store https://t.co/nLs3L5HKyu https://t.co/FTnal4NHED
1390,2018-09-18 17:00:11+00:00,ZARA,"Trends are also for our babies, don't forget to match the knitwear look with cosy checked leggings or skirts https://t.co/8gFUGRKDaY https://t.co/haspmSTMDv"
1391,2018-09-18 13:01:24+00:00,ZARA,"As Autumn is approaching, collection is renewed with warm fabrics as faux-shearling and knitwear for babies https://t.co/8gFUGRKDaY https://t.co/M9jULG9NPO"
1392,2018-09-18 08:00:07+00:00,ZARA,Let's bloom! Baby editorial  https://t.co/8gFUGRKDaY https://t.co/uPUxQsoCNL
1393,2018-09-17 17:00:10+00:00,ZARA,This is #zaranewin | Minimal collection. Puff sleeve sweater and skirt https://t.co/6YtvYgl6KD https://t.co/hwINrXTQm6
1394,2018-09-17 13:00:13+00:00,ZARA,This is #zaranewin | Minimal collection. Limited edition cashmere polo shirt https://t.co/lq6bQvaVht https://t.co/2CSBluucpK
1395,2018-09-17 09:39:44+00:00,ZARA,This is #zaranewin | Minimal collection. Limited edition cashmere sweater https://t.co/lN3uU02IpP https://t.co/yWrNurO9tY
1396,2018-09-14 17:00:15+00:00,ZARA,Be transparent with a see-through bag https://t.co/YktEzQ51WL https://t.co/pj8GP7UGkN
1397,2018-09-14 08:00:07+00:00,ZARA,"Taking inspiration from 90's casual wear, the belt bag will complete your look day or night https://t.co/SYirGothtg https://t.co/mwwXiZGfOh"
1398,2018-09-12 16:30:06+00:00,ZARA,Monochrome outfits to make the subtle transition into the autumn months https://t.co/9nL4nIXQYR https://t.co/WU2lXLvFBp
1399,2018-09-12 12:30:07+00:00,ZARA,All Time | Upgrade classic pieces into modern approach https://t.co/9nL4nIXQYR https://t.co/7TuYHlnHI1
1400,2018-09-12 07:30:05+00:00,ZARA,A mix of relaxed contemporary tailoring and smart casual to achieve sharp and timeless look https://t.co/9nL4nIXQYR https://t.co/hFKC61NENL
1401,2018-09-11 17:00:10+00:00,ZARA,It´s bed time! Pyjama collection made of organically or ecologically grown cotton. Farmed in a natural way using natural fertilisers and pesticides  #joinlife #sustainable https://t.co/8D1zCHiGii https://t.co/oBTb94R62y
1402,2018-09-11 13:00:54+00:00,ZARA,Pyjama party! Discover our pyjama collection produced using practices that help us to protect biodiversity #joinlife #sustainable https://t.co/8D1zCHiGii https://t.co/JEqY36yxoO
1403,2018-09-11 08:36:35+00:00,ZARA,"Night night, sleep tight | Pyjama collection made of ecologically grown cotton #joinlife #sustainable https://t.co/8D1zCHiGii https://t.co/JgUJ0BRlVo"
1404,2018-09-08 17:00:11+00:00,ZARA,"TRENDS | Chunky sneakers #zaraman #zaranewin 
https://t.co/pi7QcnOG3B https://t.co/VGrNteJiet"
1405,2018-09-08 12:00:27+00:00,ZARA,Eye-catching colors | Chunky sneakers are key this season https://t.co/pi7QcnOG3B https://t.co/SIfKkdbc1f
1406,2018-09-08 08:00:10+00:00,ZARA,A style that has gaining space this season | Chunky sneakers https://t.co/pi7QcnOG3B https://t.co/BJsqNT2IUM
1407,2018-09-07 17:00:12+00:00,ZARA,Get your little ones ready to save the world! Soft cottons and playful patterns https://t.co/qtE1eihUVy https://t.co/AoQ2xCKMR3
1408,2018-09-07 12:09:48+00:00,ZARA,The collection is easy to wear and eye-catching. https://t.co/qtE1eihUVy https://t.co/jXepgp3RLF
1409,2018-09-07 07:40:22+00:00,ZARA,"Soft cottons, playful patterns and rich autumn colors are the new uniform for our little super heroes https://t.co/tuR9muEtEa https://t.co/S0ankBcTiJ"
1410,2018-09-04 17:00:08+00:00,ZARA,Use leopard print jeans to achieve the seasonal look on statement pieces https://t.co/C6x0hGwBXE https://t.co/lC7JaSs0Ki
1411,2018-09-04 12:30:09+00:00,ZARA,Corduroy works for both casual and formal wear https://t.co/UtSZ4nZ8X9 https://t.co/R4dSOumZNk
1412,2018-09-04 08:32:46+00:00,ZARA,Corduroy is re-emerging with a casual feel  https://t.co/D4SIZYQ5J0 https://t.co/4O61FRECGi
1413,2018-09-03 17:00:11+00:00,ZARA,"Scarf print for a sophisticated retro aesthetic with modern appeal 
https://t.co/BSI4LKa0qa https://t.co/UgT1mA84wz"
1414,2018-09-03 12:00:08+00:00,ZARA,"Add a shiny touch to snakeskin print to amplify the retro aesthetic. 
https://t.co/BSI4LKa0qa https://t.co/WxZJ7f3mKi"
1415,2018-09-03 08:00:07+00:00,ZARA,"Combine different trends for a retro aesthetic look. Animal prints, checks and scarf print, play by mixing them! https://t.co/BSI4LKa0qa https://t.co/PGUplmfATd"
1416,2018-08-31 18:00:10+00:00,ZARA,This season denim is a youthful approach to formalwear. 6 main styles that are versatile and can be used both day and night https://t.co/D9yVxblj9h https://t.co/Cb0f8Sn0eW
1417,2018-08-31 13:00:13+00:00,ZARA,It's all about denim | Presenting 6 key styles that are versatile and should be worn both day and night. Who said denim can’t be formal? https://t.co/D9yVxblj9h https://t.co/8Uyr1hpaMV
1418,2018-08-31 09:32:44+00:00,ZARA,Denim is going into every corner of the wardrobe and it’s entering into more different moments of dressing. This season is all about denim and allowing its versatility speak for itself https://t.co/D9yVxblj9h https://t.co/7PEJBMstyI
1419,2018-08-30 18:00:10+00:00,ZARA,FLASH OF COLOR | Bright tones for making the new season statement https://t.co/DIkFHshipv https://t.co/PEtbvcebvu
1420,2018-08-30 13:00:38+00:00,ZARA,"This season, make a statement | Add a flash of color to neutral tones for a sophisticated outfit https://t.co/DIkFHshipv https://t.co/dHNBe97fAi"
1421,2018-08-30 08:51:20+00:00,ZARA,Bright accent tones add a subtle touch of character to easy yet sophisticated outfits https://t.co/DIkFHshipv https://t.co/j9k8amLljz
1422,2018-08-29 18:00:17+00:00,ZARA,It's back to school time! From warm coats and parkas for cold and rainy days to comfortable leggings and sweatshirt for adventures outdoors! #zarakids #backtoschool https://t.co/qRCbcmh8Hj https://t.co/012q9yIqF6
1423,2018-08-29 13:52:31+00:00,ZARA,Monday-to-Friday essentials for your kids back-to-school season #zarakids #backtoschool https://t.co/qRCbcmh8Hj https://t.co/BMJQHyuHAa
1424,2018-08-29 10:56:36+00:00,ZARA,Feeling good on day one. Discover some basics for your kids back-to-school season #zarakids #backtoschool https://t.co/qRCbcmh8Hj https://t.co/VzH5gmmYeC
1425,2018-08-28 18:00:08+00:00,ZARA,The knits edit | New Woman story https://t.co/4y1zoZUvLG https://t.co/GhlLmlmoBk
1426,2018-08-28 13:00:10+00:00,ZARA,Green in all shapes is key in this collection. Discover new Woman story now online and in-stores https://t.co/4y1zoZUvLG https://t.co/QHS3pMRFN6
1427,2018-08-28 08:19:40+00:00,ZARA,"As temperatures begin to drop, the knitwear is renewed with new textures and colors https://t.co/4y1zoZUvLG https://t.co/EWcygtJ9ex"
1428,2018-08-27 20:00:07+00:00,ZARA,This is #zaranewin | Leather high-heel platform ankle boots #trends https://t.co/tKgufghGiG https://t.co/51O1vd367F
1429,2018-08-27 16:00:18+00:00,ZARA,This is #zaranewin | Vinyl tote bag with inner crossbody bag #trends https://t.co/ek3EpbqtRW https://t.co/EjIHfDr5yt
1430,2018-08-27 13:41:05+00:00,ZARA,This is #zaranewin | Printed loafers #trends https://t.co/JziycMp2Tx https://t.co/yFZt3nvZPs
1431,2018-08-24 17:00:09+00:00,ZARA,The checked coat | New arrivals for Man https://t.co/QLa90y0Qbr https://t.co/cRJTPJW3vv
1432,2018-08-24 13:00:08+00:00,ZARA,The retro style | New arrivals for Man  https://t.co/4v8y5lXz0l https://t.co/3py7iGYeXs
1433,2018-08-23 17:00:06+00:00,ZARA,"90 years of magic | Check the special collection to celebrate Mickey's 90th anniversary #Mickey90
https://t.co/OQuVJhMcSd https://t.co/9gPlgDO3GJ"
1434,2018-08-23 13:00:07+00:00,ZARA,"Mickey, the true original | 90 years of imagination. Check our collection #Mickey90 https://t.co/OQuVJhMcSd https://t.co/6PD2qz2yZO"
1435,2018-08-23 08:00:07+00:00,ZARA,We celebrate Mickey's 90th anniversary with a special collection  #Mickey90 https://t.co/OQuVJhMcSd https://t.co/7CvjlnPy15
1436,2018-08-22 17:00:13+00:00,ZARA,"It's a trend! New scarf print arrivals online and in-stores 
https://t.co/wWCAQvtlvD https://t.co/u3LyCTsEEk"
1437,2018-08-22 12:58:26+00:00,ZARA,This is #zaranewin. Modern and polished versions of the classic scarf prints https://t.co/6u2C2cOVQY https://t.co/QaNNoZwaFA
1438,2018-08-22 08:24:56+00:00,ZARA,Make a statement with these rectangular embellished earrings #zaranewin https://t.co/fiuXib3OJv https://t.co/hSrk1Pem0d
1439,2018-08-21 17:01:03+00:00,ZARA,Co-ord assortments continue to gain space this season. Use high waisted trousers to accent the silhouette and combine it with a parka for a focus on utility https://t.co/UumTYCiOmn https://t.co/S1gBEiPInM
1440,2018-08-21 13:00:11+00:00,ZARA,The skirt set is on the rise for matched sets. Combine your mid-length skirt with your double breasted blazer for an elegant silhouette https://t.co/UumTYCiOmn https://t.co/JyAoadZDFD
1441,2018-08-21 07:30:11+00:00,ZARA,C'est la rentrée! New Woman editorial with the key trends for your daily workwear https://t.co/UumTYCiOmn https://t.co/8kwC9z8jrK
1442,2018-08-19 17:00:10+00:00,ZARA,From street and statement looks to all-time sophistication. It's about showing who you are and wearing them your own way https://t.co/jsnkAi3qcO https://t.co/MkRhba4jdA
1443,2018-08-19 08:00:10+00:00,ZARA,"6 menswear staples that transcend styles, time and trends. New Man editorial https://t.co/jsnkAi3qcO https://t.co/bzfEoYFySe"
1444,2018-08-17 18:00:08+00:00,ZARA,"Update your look by pairing a mini skirt and a sweatshirt. Top the look with a belt bag and get ready for a fun day at the park! 
https://t.co/S2zuDShFnE https://t.co/8WeJ2SRnYE"
1445,2018-08-17 13:00:35+00:00,ZARA,"Transform a dressed up look by mixing casual and formal clothes for a more approachable daily look. 
https://t.co/S2zuDShFnE https://t.co/LWO8hfjffn"
1446,2018-08-17 08:00:08+00:00,ZARA,Mix your favorite sequins and fun prints to give a spark to your daily look https://t.co/S2zuDShFnE https://t.co/uQ2SL6fat2
1447,2018-08-15 17:00:07+00:00,ZARA,"Animal print is having a moment this season. Give it a go with this shirt dress
https://t.co/xxOzNTMcO8 https://t.co/J13hOUdBjj"
1448,2018-08-15 13:00:07+00:00,ZARA,"Take a walk on the wild side with animal prints!  
https://t.co/QH4sxMkoCv 
https://t.co/lvte5jRJmG https://t.co/a67BOFBxKZ"
1449,2018-08-15 08:00:07+00:00,ZARA,"This season, wear animal print from head-to-toe and get into the wild
https://t.co/OGudWNua0n 
https://t.co/nrdJ0M9AHu https://t.co/CIh84VJYwA"
1450,2018-08-13 16:30:09+00:00,ZARA,Let's mess it up a bit!  Allow your little ones the chance to really get creative https://t.co/s51Hmf8dX0 https://t.co/FiyijL2zDd
1451,2018-08-13 13:30:09+00:00,ZARA,Discover our new art-inspired collection for your baby to enjoy some crafts this summer https://t.co/s51Hmf8dX0 https://t.co/wu8aw9hoxq
1452,2018-08-13 11:05:35+00:00,ZARA,"Colours, textures…learn while playing! Soft tricolour dress 4805/580 https://t.co/s51Hmf8dX0 https://t.co/vbRw96lCAI"
1453,2018-08-12 16:00:08+00:00,ZARA,"Graphic prints, sports inspired lines and vibrant colour brings a cool new vibe https://t.co/pdHqsVoHNX https://t.co/ldFXqP9hyg"
1454,2018-08-12 12:01:53+00:00,ZARA,Pulse of the city: street style determines what to wear https://t.co/TMpjlK42YN https://t.co/ydx5ppoD9C
1455,2018-08-12 08:00:05+00:00,ZARA,Street Edit | Trend-forward statements that break fashion rules https://t.co/SOYtpm2kDy https://t.co/nnJlx3kfxr
1456,2018-08-10 16:30:07+00:00,ZARA,"It's all about longer sleeves, hemlines, higher necklines and more volume... and gracefulness https://t.co/yWnqFV8xCr https://t.co/fbT1y8RXjj"
1457,2018-08-10 13:30:08+00:00,ZARA,Our new story WILD GARDEN shows how to interpret the autumn big trend of modest dressing https://t.co/yWnqFV8xCr https://t.co/0Je5UiSEkp
1458,2018-08-10 11:15:05+00:00,ZARA,"As the season starts shifting, play with long silhouettes and fluid layering https://t.co/SSlpZa4O3D https://t.co/gnAcxjNFPB"
1459,2018-08-07 16:30:05+00:00,ZARA,"Travelling is more fun with bubble gum! Checked jacket 5767/703, Wide leg jeans 6987/700 https://t.co/LdKpjxJNto https://t.co/pFVZWWFtef"
1460,2018-08-07 13:00:08+00:00,ZARA,Our little models are having fun wearing denim dungarees 4302/702 and the Snoopy® hoodie 7878/702 https://t.co/LdKpjxJNto https://t.co/vh0OcWhZpa
1461,2018-08-07 10:13:22+00:00,ZARA,"Comfortable and stylish, new girl's collection made up of soft fabrics and easy-to-wear garments, perfect for daily activities! https://t.co/LdKpjxJNto https://t.co/dznbP16XEg"
1462,2018-08-02 16:30:07+00:00,ZARA,Meet the perfect tee. Timeless and classic: a white tee made from ecologically grown cotton https://t.co/VJBgogj3UO https://t.co/KFq9oAaysq
1463,2018-08-02 13:30:30+00:00,ZARA,Plain blazer with a peak lapel collar will add an air of sophistication to your wardrobe https://t.co/Tsv0iwr9CZ https://t.co/M42wUE42OO
1464,2018-08-02 11:20:08+00:00,ZARA,This sartorial checked blazer is simply timeless https://t.co/1w2b1GrPH2 https://t.co/tJpcE1puTs
1465,2018-07-31 17:00:09+00:00,ZARA,Behind the scenes of JOIN LIFE x TRF: @jean_campbell makes a new friend – a little dragon fly resting on the recycled cotton blouse https://t.co/PFMiTIWHkO https://t.co/2PsTvYLkLp
1466,2018-07-31 14:31:30+00:00,ZARA,"JOIN LIFE x TRF. A collection made with a more sustainable means of production, using recycled cotton, recycled polyester and REFIBRATMLyocell. By using recycled fabrics we are keeping the materials inside a closed circle helping to reduce waste https://t.co/PFMiTIWHkO https://t.co/4Lcg80OxX1"
1467,2018-07-31 11:16:49+00:00,ZARA,JOIN LIFE x TRF. Presenting a sustainable collection made out of recycled materials https://t.co/PFMiTIWHkO https://t.co/N3Anzyo5KY
1468,2018-07-30 17:30:07+00:00,ZARA,"Combine warming tones with neutrals to look effortless and edgy 
https://t.co/0QmEIzQIZh https://t.co/c6q4dtig7z"
1469,2018-07-30 15:00:47+00:00,ZARA,Modern appeal with a retro feel. Discover our new collection with delicate hints of pinks and warm brown shades https://t.co/0QmEIzQIZh https://t.co/qDKTEqNLNS
1470,2018-07-30 12:10:05+00:00,ZARA,Refined coppered brown for your sophisticated look between summer and early autumn https://t.co/0QmEIzQIZh https://t.co/flVzVf09rO
1471,2018-07-28 17:00:08+00:00,ZARA,"New Kids Campaign Fall-Winter 2018
Creative direction: Ezra Petronio
Photographs by Angelo Pennetta
Stylist: Camille Bidault-Waddington
https://t.co/9lq7YYSp8f https://t.co/lu5DwjW2Gs"
1472,2018-07-28 12:00:52+00:00,ZARA,"New Kids Campaign Fall-Winter 2018
Creative direction: Ezra Petronio
Stylist: Camille Bidault-Waddington
https://t.co/9lq7YYSp8f https://t.co/v85GI0lkZ7"
1473,2018-07-28 08:00:05+00:00,ZARA,"New Kids Campaign Fall-Winter 2018
Creative direction: Ezra Petronio
Photographs by Angelo Pennetta
Stylist: Camille Bidault-Waddington
https://t.co/9lq7YYSp8f https://t.co/gr3uTQTAg2"
